group,id,course,semester,grade
1,179,Music and Dance,2,10
1,179,Politics and Diplomacy,2,12
1,179,Politics and Diplomacy,2,5.75
1,179,Politics and Diplomacy,2,5.25
1,179,Politics and Diplomacy,2,7.5
1,179,Politics and Diplomacy,2,10.75
1,179,Sanskrit Language and Literature,2,14.8
1,179,Sanskrit Language and Literature,2,13.9
1,179,Sanskrit Language and Literature,2,18.7
1,179,Sanskrit Language and Literature,2,14.9
1,179,Sanskrit Language and Literature,2,14.5
1,179,Sanskrit Language and Literature,2,16.3
1,179,Vedic Philosophy and Spirituality,1,7.5
1,179,Vedic Philosophy and Spirituality,1,7.5
1,179,Vedic Philosophy and Spirituality,1,6.5
1,179,Vedic Philosophy and Spirituality,1,7.5
1,179,Vedic Philosophy and Spirituality,1,7.5
1,179,Vedic Philosophy and Spirituality,1,8.5
1,179,Yoga and Meditation,2,13
1,179,Yoga and Meditation,2,14
1,179,Yoga and Meditation,2,13.5
1,179,Yoga and Meditation,2,13.5
1,179,Yoga and Meditation,2,15
1,179,Yoga and Meditation,2,11
1,196,Architecture and Sculpture,1,13.7
1,196,Architecture and Sculpture,1,8.8
1,196,Architecture and Sculpture,1,9.8
1,196,Architecture and Sculpture,1,20
1,196,Architecture and Sculpture,1,14.5
1,196,Architecture and Sculpture,1,15.2
1,196,Architecture and Sculpture,1,11.1
1,196,Architecture and Sculpture,1,15.4
1,196,Architecture and Sculpture,1,14
1,196,Astrology and Astrology,1,7.25
1,196,Astrology and Astrology,1,10
1,196,Astrology and Astrology,1,10.25
1,196,Astrology and Astrology,1,9.25
1,196,Astrology and Astrology,1,10
1,196,Astrology and Astrology,1,9
1,196,Astrology and Astrology,1,14.25
1,196,Astrology and Astrology,1,5
1,196,Ayurveda and Traditional Medicine,2,13.25
1,196,Ayurveda and Traditional Medicine,2,14.75
1,196,Ayurveda and Traditional Medicine,2,5.75
1,196,History and Civilization of India,2,7.5
1,196,History and Civilization of India,2,10
1,196,History and Civilization of India,2,6.5
1,196,Martial Arts and Self-Defense,2,2.2
1,196,Martial Arts and Self-Defense,2,6.7
1,196,Martial Arts and Self-Defense,2,8.5
1,196,Martial Arts and Self-Defense,2,7.1
1,196,Martial Arts and Self-Defense,2,9.5
1,196,Music and Dance,2,11.7
1,196,Music and Dance,2,8.7
1,196,Music and Dance,2,9.8
1,196,Politics and Diplomacy,2,8.75
1,196,Politics and Diplomacy,2,8.5
1,196,Politics and Diplomacy,2,7
1,196,Politics and Diplomacy,2,11.75
1,196,Sanskrit Language and Literature,2,12.4
1,196,Sanskrit Language and Literature,2,13.3
1,196,Sanskrit Language and Literature,2,15.3
1,196,Sanskrit Language and Literature,2,15.9
1,196,Sanskrit Language and Literature,2,16.2
1,196,Sanskrit Language and Literature,2,15
1,196,Vedic Philosophy and Spirituality,1,7.5
1,196,Vedic Philosophy and Spirituality,1,9
1,196,Vedic Philosophy and Spirituality,1,4.5
1,196,Vedic Philosophy and Spirituality,1,8
1,196,Vedic Philosophy and Spirituality,1,8
1,196,Vedic Philosophy and Spirituality,1,6
1,196,Vedic Philosophy and Spirituality,1,11.5
1,196,Yoga and Meditation,2,12
1,196,Yoga and Meditation,2,13.5
1,196,Yoga and Meditation,2,12.5
1,196,Yoga and Meditation,2,12
1,196,Yoga and Meditation,2,13.5
1,196,Yoga and Meditation,2,11.5
1,206,Architecture and Sculpture,1,18.7
1,206,Architecture and Sculpture,1,16.4
1,206,Architecture and Sculpture,1,8.7
1,206,Architecture and Sculpture,1,13.9
1,206,Architecture and Sculpture,1,9.8
1,206,Architecture and Sculpture,1,13.7
1,206,Architecture and Sculpture,1,14.6
1,206,Architecture and Sculpture,1,18.3
1,206,Architecture and Sculpture,1,15.8
1,206,Astrology and Astrology,1,10
1,206,Astrology and Astrology,1,8.5
1,206,Astrology and Astrology,1,10.75
1,206,Astrology and Astrology,1,7.75
1,206,Astrology and Astrology,1,13.25
1,206,Astrology and Astrology,1,7.25
1,206,Astrology and Astrology,1,12.75
1,206,Ayurveda and Traditional Medicine,2,11.75
1,206,Ayurveda and Traditional Medicine,2,14.5
1,206,Ayurveda and Traditional Medicine,2,13.5
1,206,Ayurveda and Traditional Medicine,2,6.75
1,206,Ayurveda and Traditional Medicine,2,13.75
1,206,History and Civilization of India,2,8.75
1,206,History and Civilization of India,2,10.25
1,206,History and Civilization of India,2,6.5
1,206,Martial Arts and Self-Defense,2,6.1
1,206,Martial Arts and Self-Defense,2,8.2
1,206,Martial Arts and Self-Defense,2,9.3
1,206,Martial Arts and Self-Defense,2,5.8
1,206,Martial Arts and Self-Defense,2,3.5
1,206,Martial Arts and Self-Defense,2,9.4
1,206,Music and Dance,2,12.7
1,206,Music and Dance,2,13.9
1,206,Music and Dance,2,14.5
1,206,Politics and Diplomacy,2,9
1,206,Politics and Diplomacy,2,12.5
1,206,Politics and Diplomacy,2,11.5
1,206,Politics and Diplomacy,2,10.75
1,206,Politics and Diplomacy,2,11
1,206,Sanskrit Language and Literature,2,13.3
1,206,Sanskrit Language and Literature,2,12.7
1,206,Sanskrit Language and Literature,2,14.7
1,206,Sanskrit Language and Literature,2,14.2
1,206,Sanskrit Language and Literature,2,11.3
1,206,Sanskrit Language and Literature,2,12.5
1,206,Vedic Philosophy and Spirituality,1,7.5
1,206,Vedic Philosophy and Spirituality,1,8
1,206,Vedic Philosophy and Spirituality,1,7.5
1,206,Vedic Philosophy and Spirituality,1,9
1,206,Vedic Philosophy and Spirituality,1,10
1,206,Vedic Philosophy and Spirituality,1,9.5
1,206,Vedic Philosophy and Spirituality,1,8
1,206,Yoga and Meditation,2,13
1,206,Yoga and Meditation,2,12
1,206,Yoga and Meditation,2,12
1,206,Yoga and Meditation,2,10.5
1,206,Yoga and Meditation,2,11
1,206,Yoga and Meditation,2,10
1,208,Architecture and Sculpture,1,10.3
1,208,Architecture and Sculpture,1,18.6
1,208,Architecture and Sculpture,1,11.5
1,208,Architecture and Sculpture,1,14
1,208,Architecture and Sculpture,1,16.8
1,208,Architecture and Sculpture,1,13.3
1,208,Architecture and Sculpture,1,14.8
1,208,Architecture and Sculpture,1,18.5
1,208,Astrology and Astrology,1,9.25
1,208,Astrology and Astrology,1,8
1,208,Astrology and Astrology,1,11
1,208,Astrology and Astrology,1,14.25
1,208,Astrology and Astrology,1,10.25
1,208,Astrology and Astrology,1,6
1,208,Astrology and Astrology,1,11
1,208,Astrology and Astrology,1,8.25
1,208,Ayurveda and Traditional Medicine,2,17.75
1,208,Ayurveda and Traditional Medicine,2,14.5
1,208,Ayurveda and Traditional Medicine,2,11.25
1,208,Ayurveda and Traditional Medicine,2,11.25
1,208,Ayurveda and Traditional Medicine,2,15.25
1,208,History and Civilization of India,2,8
1,208,History and Civilization of India,2,10
1,208,History and Civilization of India,2,8.25
1,208,Martial Arts and Self-Defense,2,7.5
1,208,Martial Arts and Self-Defense,2,10.2
1,208,Martial Arts and Self-Defense,2,5.6
1,208,Martial Arts and Self-Defense,2,6.3
1,208,Martial Arts and Self-Defense,2,5.2
1,208,Martial Arts and Self-Defense,2,2.1
1,208,Music and Dance,2,16
1,208,Music and Dance,2,10.8
1,208,Music and Dance,2,14.9
1,208,Politics and Diplomacy,2,2
1,208,Politics and Diplomacy,2,10.25
1,208,Politics and Diplomacy,2,12
1,208,Politics and Diplomacy,2,11.25
1,208,Politics and Diplomacy,2,7
1,208,Sanskrit Language and Literature,2,14.6
1,208,Sanskrit Language and Literature,2,13.7
1,208,Sanskrit Language and Literature,2,15.6
1,208,Sanskrit Language and Literature,2,15.2
1,208,Sanskrit Language and Literature,2,14.8
1,208,Vedic Philosophy and Spirituality,1,12
1,208,Vedic Philosophy and Spirituality,1,10
1,208,Vedic Philosophy and Spirituality,1,13
1,208,Vedic Philosophy and Spirituality,1,10
1,208,Vedic Philosophy and Spirituality,1,6.5
1,208,Vedic Philosophy and Spirituality,1,5
1,208,Yoga and Meditation,2,12
1,208,Yoga and Meditation,2,10.5
1,208,Yoga and Meditation,2,10.5
1,208,Yoga and Meditation,2,13
1,208,Yoga and Meditation,2,11.5
1,219,Architecture and Sculpture,1,15.3
1,219,Architecture and Sculpture,1,14.4
1,219,Architecture and Sculpture,1,18.1
1,219,Architecture and Sculpture,1,10.6
1,219,Architecture and Sculpture,1,15.1
1,219,Architecture and Sculpture,1,14.5
1,219,Architecture and Sculpture,1,12.3
1,219,Architecture and Sculpture,1,12.7
1,219,Architecture and Sculpture,1,13.3
1,219,Astrology and Astrology,1,7.5
1,219,Astrology and Astrology,1,13.5
1,219,Astrology and Astrology,1,8.5
1,219,Astrology and Astrology,1,13
1,219,Astrology and Astrology,1,12.75
1,219,Astrology and Astrology,1,8.5
1,219,Astrology and Astrology,1,9
1,219,Astrology and Astrology,1,8.75
1,219,Ayurveda and Traditional Medicine,2,12
1,219,Ayurveda and Traditional Medicine,2,17.75
1,219,Ayurveda and Traditional Medicine,2,12.25
1,219,Ayurveda and Traditional Medicine,2,15.5
1,219,Ayurveda and Traditional Medicine,2,11.75
1,219,History and Civilization of India,2,8
1,219,History and Civilization of India,2,7.75
1,219,History and Civilization of India,2,9.25
1,219,Martial Arts and Self-Defense,2,5.8
1,219,Martial Arts and Self-Defense,2,9.8
1,219,Martial Arts and Self-Defense,2,11.8
1,219,Martial Arts and Self-Defense,2,9.9
1,219,Martial Arts and Self-Defense,2,8.5
1,219,Martial Arts and Self-Defense,2,9
1,219,Music and Dance,2,11.2
1,219,Music and Dance,2,10.7
1,219,Music and Dance,2,16.3
1,219,Politics and Diplomacy,2,7.25
1,219,Politics and Diplomacy,2,7.25
1,219,Politics and Diplomacy,2,8
1,219,Politics and Diplomacy,2,5
1,219,Politics and Diplomacy,2,9.5
1,219,Sanskrit Language and Literature,2,11.9
1,219,Sanskrit Language and Literature,2,13.3
1,219,Sanskrit Language and Literature,2,16.1
1,219,Sanskrit Language and Literature,2,15.1
1,219,Sanskrit Language and Literature,2,14.1
1,219,Sanskrit Language and Literature,2,17.2
1,219,Vedic Philosophy and Spirituality,1,10.5
1,219,Vedic Philosophy and Spirituality,1,10.5
1,219,Vedic Philosophy and Spirituality,1,8
1,219,Vedic Philosophy and Spirituality,1,8
1,219,Vedic Philosophy and Spirituality,1,7.5
1,219,Vedic Philosophy and Spirituality,1,8
1,219,Vedic Philosophy and Spirituality,1,6.5
1,219,Yoga and Meditation,2,9.5
1,219,Yoga and Meditation,2,12
1,219,Yoga and Meditation,2,12.5
1,219,Yoga and Meditation,2,12.5
1,219,Yoga and Meditation,2,13
1,219,Yoga and Meditation,2,11.5
1,254,Architecture and Sculpture,1,13.8
1,254,Architecture and Sculpture,1,13.6
1,254,Architecture and Sculpture,1,13.7
1,254,Architecture and Sculpture,1,11.3
1,254,Architecture and Sculpture,1,8.5
1,254,Architecture and Sculpture,1,14.9
1,254,Architecture and Sculpture,1,12.9
1,254,Architecture and Sculpture,1,13.4
1,254,Astrology and Astrology,1,4.5
1,254,Astrology and Astrology,1,11
1,254,Astrology and Astrology,1,9
1,254,Astrology and Astrology,1,15.75
1,254,Astrology and Astrology,1,6.25
1,254,Astrology and Astrology,1,9.5
1,254,Astrology and Astrology,1,6.25
1,254,Astrology and Astrology,1,8.25
1,254,Ayurveda and Traditional Medicine,2,8.25
1,254,Ayurveda and Traditional Medicine,2,7
1,254,Ayurveda and Traditional Medicine,2,14.5
1,254,Ayurveda and Traditional Medicine,2,18.5
1,254,Ayurveda and Traditional Medicine,2,12.25
1,254,History and Civilization of India,2,9.25
1,254,History and Civilization of India,2,9.5
1,254,History and Civilization of India,2,8
1,254,Martial Arts and Self-Defense,2,7.3
1,254,Martial Arts and Self-Defense,2,9.5
1,254,Martial Arts and Self-Defense,2,7.4
1,254,Martial Arts and Self-Defense,2,2.2
1,254,Martial Arts and Self-Defense,2,4
1,254,Martial Arts and Self-Defense,2,10.2
1,254,Music and Dance,2,8.7
1,254,Music and Dance,2,14
1,254,Music and Dance,2,13.3
1,254,Politics and Diplomacy,2,10.5
1,254,Politics and Diplomacy,2,7.5
1,254,Politics and Diplomacy,2,8.25
1,254,Politics and Diplomacy,2,9
1,254,Politics and Diplomacy,2,15.75
1,254,Sanskrit Language and Literature,2,15.3
1,254,Sanskrit Language and Literature,2,13.7
1,254,Sanskrit Language and Literature,2,13.4
1,254,Sanskrit Language and Literature,2,14.5
1,254,Sanskrit Language and Literature,2,12.5
1,254,Sanskrit Language and Literature,2,12.8
1,254,Vedic Philosophy and Spirituality,1,6.5
1,254,Vedic Philosophy and Spirituality,1,4.5
1,254,Vedic Philosophy and Spirituality,1,9.5
1,254,Vedic Philosophy and Spirituality,1,9
1,254,Vedic Philosophy and Spirituality,1,6
1,254,Vedic Philosophy and Spirituality,1,10.5
1,254,Yoga and Meditation,2,13.5
1,254,Yoga and Meditation,2,12.5
1,254,Yoga and Meditation,2,10
1,254,Yoga and Meditation,2,11
1,254,Yoga and Meditation,2,12.5
1,254,Yoga and Meditation,2,11
1,265,Architecture and Sculpture,1,14
1,265,Architecture and Sculpture,1,20
1,265,Architecture and Sculpture,1,18.1
1,265,Architecture and Sculpture,1,18.7
1,265,Architecture and Sculpture,1,14.2
1,265,Architecture and Sculpture,1,13.1
1,265,Architecture and Sculpture,1,9.7
1,265,Architecture and Sculpture,1,10.6
1,265,Architecture and Sculpture,1,12.5
1,265,Astrology and Astrology,1,15
1,265,Astrology and Astrology,1,10
1,265,Astrology and Astrology,1,17
1,265,Astrology and Astrology,1,8.75
1,265,Astrology and Astrology,1,10.75
1,265,Ayurveda and Traditional Medicine,2,17.25
1,265,Ayurveda and Traditional Medicine,2,17.25
1,265,Ayurveda and Traditional Medicine,2,9
1,265,Ayurveda and Traditional Medicine,2,16
1,265,Ayurveda and Traditional Medicine,2,16
1,265,History and Civilization of India,2,9.75
1,265,History and Civilization of India,2,7.75
1,265,History and Civilization of India,2,11.75
1,265,Martial Arts and Self-Defense,2,4.2
1,265,Martial Arts and Self-Defense,2,9.5
1,265,Martial Arts and Self-Defense,2,8.2
1,265,Martial Arts and Self-Defense,2,3.4
1,265,Martial Arts and Self-Defense,2,11.8
1,265,Martial Arts and Self-Defense,2,2.7
1,265,Music and Dance,2,11.3
1,265,Music and Dance,2,9.3
1,265,Music and Dance,2,12.2
1,265,Politics and Diplomacy,2,12.75
1,265,Politics and Diplomacy,2,8.25
1,265,Politics and Diplomacy,2,4.5
1,265,Politics and Diplomacy,2,13.5
1,265,Politics and Diplomacy,2,9.5
1,265,Sanskrit Language and Literature,2,15.8
1,265,Sanskrit Language and Literature,2,13.3
1,265,Sanskrit Language and Literature,2,14.1
1,265,Sanskrit Language and Literature,2,13.4
1,265,Sanskrit Language and Literature,2,15
1,265,Vedic Philosophy and Spirituality,1,6.5
1,265,Vedic Philosophy and Spirituality,1,10
1,265,Vedic Philosophy and Spirituality,1,6.5
1,265,Vedic Philosophy and Spirituality,1,9
1,265,Vedic Philosophy and Spirituality,1,10
1,265,Vedic Philosophy and Spirituality,1,6
1,265,Vedic Philosophy and Spirituality,1,8
1,265,Yoga and Meditation,2,14.5
1,265,Yoga and Meditation,2,12
1,265,Yoga and Meditation,2,11.5
1,265,Yoga and Meditation,2,12.5
1,265,Yoga and Meditation,2,11
1,265,Yoga and Meditation,2,10.5
1,289,Architecture and Sculpture,1,8.5
1,289,Architecture and Sculpture,1,16.9
1,289,Architecture and Sculpture,1,15.9
1,289,Architecture and Sculpture,1,9.5
1,289,Architecture and Sculpture,1,15.2
1,289,Architecture and Sculpture,1,9.8
1,289,Architecture and Sculpture,1,16.6
1,289,Architecture and Sculpture,1,10.2
1,289,Architecture and Sculpture,1,14.1
1,289,Astrology and Astrology,1,9
1,289,Astrology and Astrology,1,9.75
1,289,Astrology and Astrology,1,8.25
1,289,Astrology and Astrology,1,6
1,289,Astrology and Astrology,1,6.75
1,289,Astrology and Astrology,1,10
1,289,Ayurveda and Traditional Medicine,2,14.5
1,289,Ayurveda and Traditional Medicine,2,11.75
1,289,Ayurveda and Traditional Medicine,2,11
1,289,Ayurveda and Traditional Medicine,2,13.5
1,289,Ayurveda and Traditional Medicine,2,11.5
1,289,History and Civilization of India,2,6.25
1,289,History and Civilization of India,2,6.75
1,289,History and Civilization of India,2,11.25
1,289,Martial Arts and Self-Defense,2,6.9
1,289,Martial Arts and Self-Defense,2,11.6
1,289,Martial Arts and Self-Defense,2,6.4
1,289,Martial Arts and Self-Defense,2,9.6
1,289,Martial Arts and Self-Defense,2,6.3
1,289,Martial Arts and Self-Defense,2,3
1,289,Music and Dance,2,14.8
1,289,Music and Dance,2,10.2
1,289,Music and Dance,2,11.1
1,289,Politics and Diplomacy,2,4.5
1,289,Politics and Diplomacy,2,14.25
1,289,Politics and Diplomacy,2,15
1,289,Politics and Diplomacy,2,10
1,289,Politics and Diplomacy,2,5.25
1,289,Sanskrit Language and Literature,2,16.3
1,289,Sanskrit Language and Literature,2,14.3
1,289,Sanskrit Language and Literature,2,14.3
1,289,Sanskrit Language and Literature,2,14.6
1,289,Sanskrit Language and Literature,2,13.9
1,289,Sanskrit Language and Literature,2,15.4
1,289,Vedic Philosophy and Spirituality,1,6.5
1,289,Vedic Philosophy and Spirituality,1,9.5
1,289,Vedic Philosophy and Spirituality,1,7.5
1,289,Vedic Philosophy and Spirituality,1,10
1,289,Vedic Philosophy and Spirituality,1,8
1,289,Vedic Philosophy and Spirituality,1,8
1,289,Vedic Philosophy and Spirituality,1,9.5
1,289,Yoga and Meditation,2,11
1,289,Yoga and Meditation,2,13
1,289,Yoga and Meditation,2,12
1,289,Yoga and Meditation,2,13.5
1,289,Yoga and Meditation,2,11
1,371,Architecture and Sculpture,1,13.8
1,371,Architecture and Sculpture,1,20
1,371,Architecture and Sculpture,1,11.3
1,371,Architecture and Sculpture,1,10.9
1,371,Architecture and Sculpture,1,14.6
1,371,Architecture and Sculpture,1,14
1,371,Architecture and Sculpture,1,7.2
1,371,Architecture and Sculpture,1,18.7
1,371,Architecture and Sculpture,1,17.6
1,371,Astrology and Astrology,1,7.75
1,371,Astrology and Astrology,1,10.25
1,371,Astrology and Astrology,1,12
1,371,Astrology and Astrology,1,6.5
1,371,Astrology and Astrology,1,8
1,371,Astrology and Astrology,1,16.25
1,371,Astrology and Astrology,1,14.25
1,371,Astrology and Astrology,1,13.75
1,371,Ayurveda and Traditional Medicine,2,7.75
1,371,Ayurveda and Traditional Medicine,2,20
1,371,Ayurveda and Traditional Medicine,2,12.25
1,371,Ayurveda and Traditional Medicine,2,12.5
1,371,Ayurveda and Traditional Medicine,2,11
1,371,History and Civilization of India,2,10.75
1,371,History and Civilization of India,2,10.5
1,371,History and Civilization of India,2,6.5
1,371,Martial Arts and Self-Defense,2,11
1,371,Martial Arts and Self-Defense,2,13.2
1,371,Martial Arts and Self-Defense,2,6.5
1,371,Martial Arts and Self-Defense,2,6.2
1,371,Martial Arts and Self-Defense,2,7.3
1,371,Martial Arts and Self-Defense,2,0.4
1,371,Music and Dance,2,10.1
1,371,Music and Dance,2,15.5
1,371,Music and Dance,2,16.9
1,371,Politics and Diplomacy,2,6.5
1,371,Politics and Diplomacy,2,13.5
1,371,Politics and Diplomacy,2,9.5
1,371,Politics and Diplomacy,2,9.75
1,371,Politics and Diplomacy,2,8.25
1,371,Sanskrit Language and Literature,2,14.9
1,371,Sanskrit Language and Literature,2,14.4
1,371,Sanskrit Language and Literature,2,13.1
1,371,Sanskrit Language and Literature,2,14.9
1,371,Sanskrit Language and Literature,2,13.7
1,371,Sanskrit Language and Literature,2,15.5
1,371,Vedic Philosophy and Spirituality,1,8
1,371,Vedic Philosophy and Spirituality,1,9
1,371,Vedic Philosophy and Spirituality,1,8.5
1,371,Vedic Philosophy and Spirituality,1,11
1,371,Vedic Philosophy and Spirituality,1,5
1,371,Vedic Philosophy and Spirituality,1,8
1,371,Vedic Philosophy and Spirituality,1,7
1,371,Yoga and Meditation,2,11.5
1,371,Yoga and Meditation,2,10
1,371,Yoga and Meditation,2,12.5
1,371,Yoga and Meditation,2,11
1,371,Yoga and Meditation,2,8
1,371,Yoga and Meditation,2,11.5
1,373,Architecture and Sculpture,1,15.6
1,373,Architecture and Sculpture,1,7.3
1,373,Architecture and Sculpture,1,11.5
1,373,Architecture and Sculpture,1,13.4
1,373,Architecture and Sculpture,1,13.8
1,373,Architecture and Sculpture,1,12.1
1,373,Architecture and Sculpture,1,12.3
1,373,Architecture and Sculpture,1,8.1
